[DATA]
Test: 21
Test type: Wheel tracker test - right wheel
Test date: 7/21/2022
Test time: 2:34:13 PM

Mode: Water
Pre-conditioning: 30 min
Zero passes: 2
Pause: 0 min
Passes: 25000
Expected rut depth: 12.50 mm

Speed: 52 p/min
Temperature: 50.0 °C

[RESULTS]
END TEST STOP
Temperature exceed limits! 
Pre-conditioning: 0:30:00
Passes: 20454
Rut depth: 12.68 mm
Std deviation: 2.44 mm
SIP passes: 16312
FAIL passes: 20452

[GRAPHINFO]
Axis0=6;2;20454;0
Axis1=2;-0.01;12.69;255
Reverse=0;1
Graph1=0;1

[GRAPHSTRAIGHT]
Straight1=1;1.57845E-004;2.45157E+000;65280
Straight2=1;1.49292E-003;-1.93256E+001;65280

[GRAPHSYMBOL]
2142	2.47	50.0
2144	2.46	50.0
2146	2.46	50.0
2148	2.46	50.0
2150	2.46	50.0
2152	2.47	50.0
2154	2.47	50.0
2156	2.47	50.0
2158	2.47	50.0
2160	2.47	50.0
2162	2.48	50.0
2164	2.47	50.0
2166	2.48	50.0
2168	2.48	50.0
2170	2.48	50.0
2172	2.47	50.0
2174	2.48	50.0
2176	2.48	50.0
2178	2.47	50.0
2180	2.48	50.0
2182	2.48	50.0
2184	2.48	50.0
2186	2.48	50.0
2188	2.48	50.0
2190	2.48	50.0
2192	2.48	50.0
2194	2.48	50.0
2196	2.48	50.0
2198	2.48	50.0
2200	2.48	50.0
2202	2.48	50.0
2204	2.48	50.0
2206	2.48	50.0
2208	2.49	50.0
2210	2.48	50.0
2212	2.49	50.0
2214	2.49	50.0
2216	2.48	50.0
2218	2.49	50.0
2220	2.49	50.0
2222	2.49	50.0
2224	2.49	50.0
2226	2.49	50.0
2228	2.49	50.0
2230	2.49	50.0
2232	2.49	50.0
2234	2.50	50.0
2236	2.49	50.0
2238	2.50	50.0
2240	2.49	50.0
2242	2.50	50.0
2244	2.50	50.0
2246	2.51	50.0
2248	2.51	50.0
2250	2.51	50.0
2252	2.50	50.0
2254	2.50	50.0
2256	2.50	50.0
2258	2.50	50.0
2260	2.51	50.0
2262	2.50	50.0
2264	2.51	50.0
2266	2.51	50.0
2268	2.51	50.0
2270	2.51	50.0
2272	2.51	50.0
2274	2.51	50.0
2276	2.51	50.0
2278	2.51	50.0
2280	2.52	50.0
2282	2.52	50.0
2284	2.51	50.0
2286	2.52	50.0
2288	2.51	50.0
2290	2.51	50.0
2292	2.51	50.0
2294	2.51	50.0
2296	2.51	50.0
2298	2.51	50.0
2300	2.52	50.0
2302	2.51	50.0
2304	2.52	50.0
2306	2.52	50.0
2308	2.52	50.0
2310	2.52	50.0
2312	2.52	50.0
2314	2.53	50.0
2316	2.52	50.0
2318	2.53	50.0
2320	2.53	49.9
2322	2.53	49.9
2324	2.53	49.9
2326	2.53	49.9
2328	2.53	49.9
2330	2.53	49.9
2332	2.53	49.9
2334	2.53	49.9
2336	2.53	49.9
2338	2.53	49.9
2340	2.53	49.9
2342	2.53	49.9
2344	2.53	49.9
2346	2.54	49.9
2348	2.54	49.9
2350	2.54	49.9
2352	2.53	49.9
2354	2.53	49.9
2356	2.53	49.9
2358	2.53	49.9
2360	2.54	49.9
2362	2.54	49.9
2364	2.54	49.9
2366	2.53	49.9
2368	2.53	49.9
2370	2.54	49.9
2372	2.54	49.9
2374	2.54	49.9
2376	2.54	49.9
2378	2.54	49.9
2380	2.54	49.9
2382	2.54	49.9
2384	2.54	49.9
2386	2.54	49.9
2388	2.54	49.9
2390	2.54	49.9
2392	2.55	49.9
2394	2.55	49.9
2396	2.55	49.9
2398	2.55	49.9
2400	2.55	49.9
2402	2.55	49.9
2404	2.56	49.9
2406	2.55	49.9
2408	2.55	49.9
2410	2.55	49.9
2412	2.55	49.9
2414	2.56	49.9
2416	2.55	49.9
2418	2.56	49.9
2420	2.56	49.9
2422	2.56	49.9
2424	2.56	49.9
2426	2.56	49.9
2428	2.56	49.9
2430	2.56	49.9
2432	2.56	49.9
2434	2.55	49.9
2436	2.55	49.9
2438	2.56	49.9
2440	2.56	49.9
2442	2.56	49.9
2444	2.56	49.9
2446	2.56	49.9
2448	2.57	49.9
2450	2.57	49.9
2452	2.57	49.9
2454	2.57	49.9
2456	2.57	49.9
2458	2.57	49.9
2460	2.57	49.9
2462	2.57	49.9
2464	2.57	49.9
2466	2.57	49.9
2468	2.57	49.9
2470	2.57	49.9
2472	2.58	49.9
2474	2.58	49.9
2476	2.58	49.9
2478	2.59	49.9
2480	2.58	49.9
2482	2.58	49.9
2484	2.58	49.9
2486	2.58	49.9
2488	2.57	49.9
